collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-09-21 11:06:02,119,"Aadarsh Nagar, Worli",,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.8,77,1006.0,1.6,SSW,36.0
2026-09-21 11:06:03,152,Aarey Colony,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.2,85,998.4,1.6,NW,36.4
2026-09-21 11:06:04,65,Abhyudaya Nagar,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.7,81,1006.4,3.2,N,36.6
2026-09-21 11:06:05,59,Afghan Church,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,30.1,81,1006.7,3.2,W,37.8
2026-09-21 11:06:06,122,Agarwadi,,,2026-09-21 16:30:00.0,0.00,0,0.2,0.2,0.4,0.8,30.3,82,1007.6,1.6,NW,38.9
2026-09-21 11:06:07,109,"Anand Nagar, Dahisar",,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.9,84,1005.3,1.6,NW,38.0
2026-09-21 11:06:08,9,Andheri East,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.8,81,1007.3,3.2,W,36.9
2026-09-21 11:06:09,9,Andheri Mono Rly. Stn.,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.8,81,1007.3,3.2,W,36.9
2026-09-21 11:06:10,12,Andheri Rly. Stn. West,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.7,84,1007.2,4.8,WNW,37.4
2026-09-21 11:06:11,12,Andheri West,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.7,84,1007.2,4.8,WNW,37.4
2026-09-21 11:06:12,126,Anik Bus Depot,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,30.7,79,1006.1,3.2,N,38.9
2026-09-21 11:06:13,53,Antop Hill ,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,1.78,30.7,78,1006.9,3.2,ENE,38.7
2026-09-21 11:06:14,122,Anushakti Nagar,,,2026-09-21 16:30:00.0,0.00,0,0.2,0.2,0.4,0.8,30.3,82,1007.6,1.6,NW,38.9
2026-09-21 11:06:15,112,"BPCL Terminal, Sewri",,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,30.8,79,1005.5,0.0,SSW,39.3
2026-09-21 11:06:16,117,BPT Colony,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0.4,30.0,81,1006.3,4.8,W,37.4
2026-09-21 11:06:17,138,"BSNL Colony, Khar Danda",,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.6,83,1006.2,0.0,NW,36.7
2026-09-21 11:06:18,27,Bandra,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,30.1,80,1006.3,3.2,SSW,37.5
2026-09-21 11:06:19,124,Bandra Bandstand,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,30.2,80,1006.1,3.2,NNW,37.8
2026-09-21 11:06:20,124,Bandra Fort,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,30.2,80,1006.1,3.2,NNW,37.8
2026-09-21 11:06:21,8,Bandra West,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.9,81,1007.3,8.0,N,37.2
2026-09-21 11:06:22,111,Banganga Lake,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.6,78,1007.4,11.3,W,35.7
2026-09-21 11:06:23,30,"Bhagwati Hospital, Borivali",,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.7,89,1007.2,3.2,WSW,38.9
2026-09-21 11:06:24,56,Bhaidas Auditarium,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.8,82,1006.6,8.0,WNW,37.1
2026-09-21 11:06:25,22,Bhandup ,,,2026-09-21 16:30:00.0,0.00,0,12.4,12.4,12.4,12.4,29.9,83,1005.8,1.6,ESE,37.6
2026-09-21 11:06:26,28,Bhandup Complex,,,2026-09-21 16:30:00.0,0.00,0,0.6,0.6,0.6,0.6,29.3,85,1007.4,0.0,---,36.5
2026-09-21 11:06:27,149,Bhandup East,,,2026-09-21 16:30:00.0,0.00,0,6.2,6.2,6.2,6.2,29.6,84,1006.1,3.2,W,36.9
2026-09-21 11:06:28,22,Bhandup Rly. Stn.,,,2026-09-21 16:30:00.0,0.00,0,12.4,12.4,12.4,12.4,29.9,83,1005.8,1.6,ESE,37.6
2026-09-21 11:06:29,153,Bhandup West,,,2026-09-21 16:30:00.0,0.00,0,11.2,11.4,11.4,11.4,29.1,84,1000.7,6.4,WNW,35.9
2026-09-21 11:06:30,141,"Bharat Nagar,Juhu",,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,30.3,83,1006.5,3.2,SSW,39.0
2026-09-21 11:06:31,10,Bharatmata Cinema,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,28.8,77,1007.1,0.0,W,33.8
2026-09-21 11:06:32,2,Bhendi bazaar,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.7,78,1007.1,0.0,NNW,35.9
2026-09-21 11:06:33,152,Bollywood Filmcity,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.2,85,998.4,1.6,NW,36.4
2026-09-21 11:06:34,30,Borivali Rly. Stn.,,,2026-09-21 16:30:00.0,0.00,0,0,0,0,0,29.7,89,1007.2,3.2,WSW,38.9
