collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed
2026-06-29 17:49:48,19,Sarvoday Hospital,,,2026-06-29 23:15:00.0,0.00,119.6,26.8,91,1006.8,4.8
2026-06-29 17:49:49,54,Sasmira Road,,,2026-06-29 22:45:00.0,0.00,48,27.6,87,1016.1,0.0
2026-06-29 17:49:50,27,Sea Link Bandra,,,2026-06-29 23:15:00.0,0.00,107.15,27.5,88,1004.2,3.2
2026-06-29 17:49:51,23,Senapati Bapat Marg,,,2026-06-29 23:15:00.0,0.00,49.8,26.8,91,1005.3,4.8
2026-06-29 17:49:52,112,Sewri Rly. Stn.,,,2026-06-29 23:15:00.0,0.00,46.6,26.7,91,1004.8,3.2
2026-06-29 17:49:53,25,"Shatabdi Hospital, Kandivli",,,2026-03-14 13:15:00.0,0.00,0,33.9,60,1009.9,6.4
2026-06-29 17:49:53,132,Shivaji Nagar New Bus Depot,,,2026-06-29 23:15:00.0,0.00,122.8,26.4,91,1004.8,0.0
2026-06-29 17:49:54,132,Shivaji Nagar Post Office ,,,2026-06-29 23:15:00.0,0.00,122.8,26.4,91,1004.8,0.0
2026-06-29 17:49:55,120,Siddhivinyak Temple,,,2026-06-29 23:15:00.0,0.00,2.6,27.1,89,1004.7,3.2
2026-06-29 17:49:56,21,Sion Koliwada,,,2026-06-29 23:15:00.0,0.00,60.91,26.2,98,1006.1,3.2
2026-06-29 17:49:57,127,Swastik Park,,,2026-06-29 23:00:00.0,0.00,83,27.0,91,1005.0,1.6
2026-06-29 17:49:58,144,"Tagore Nagar, Vikhroli",,,2026-06-29 22:15:00.0,0.00,158,26.3,93,1005.2,4.8
2026-06-29 17:49:59,67,"Tagore Nagar,Vikroli",,,2026-06-29 23:15:00.0,0.00,156.4,26.3,91,1005.0,1.6
2026-06-29 17:50:00,154,"Tata Colony, Mulund",,,2026-06-29 23:15:00.0,0.00,134.8,26.1,93,1005.4,4.8
2026-06-29 17:50:01,153,Tembipada,,,2026-06-29 16:15:00.0,0.00,270.4,28.7,78,997.7,8.0
2026-06-29 17:50:02,43,Thakur Complex,,,2026-06-29 23:15:00.0,0.00,89.4,26.7,88,1004.7,1.6
2026-06-29 17:50:02,130,The Bandra Gymkhana,,,2026-06-29 23:15:00.0,0.00,107.4,27.3,90,1004.5,3.2
2026-06-29 17:50:03,131,"Trade Center, BKC",,,2026-06-29 23:15:00.0,0.00,182,27.2,88,1005.7,1.6
2026-06-29 17:50:04,118,Trombay ,,,2026-06-29 23:15:00.0,0.00,73.2,25.3,91,1005.4,3.2
2026-06-29 17:50:05,118,Trombay Koliwada,,,2026-06-29 23:15:00.0,0.00,73.2,25.3,91,1005.4,3.2
2026-06-29 17:50:06,123,Trombay Police Stn.,,,2026-06-29 23:15:00.0,0.00,116.8,25.9,90,1004.5,1.6
2026-06-29 17:50:07,161,"Uday Nagar, Mulund",,,2026-06-29 23:15:00.0,0.00,161.8,26.2,91,1000.3,4.8
2026-06-29 17:50:08,29,V N Desai Municipal Hospital,,,2026-06-29 23:15:00.0,0.00,75.41,24.6,91,1006.9,1.6
2026-06-29 17:50:09,135,Vakola Police Stn.,,,2026-06-29 23:15:00.0,0.00,91.4,27.0,89,1005.5,3.2
2026-06-29 17:50:10,145,Versova Beach,,,2026-06-29 23:15:00.0,0.00,180,27.2,90,1031.1,6.4
2026-06-29 17:50:11,141,Versova Metro Stn.,,,2026-06-29 23:15:00.0,0.00,123,27.4,91,1005.9,1.6
2026-06-29 17:50:11,145,Versova Village,,,2026-06-29 23:15:00.0,0.00,180,27.2,90,1031.1,6.4
2026-06-29 17:50:12,147,Vihar Lake ,,,2026-06-25 11:00:00.0,0.60,0,29.0,89,1001.2,1.6
2026-06-29 17:50:13,51,Vikhroli,,,2026-06-29 23:15:00.0,0.00,2.2,0.0,0.0,1007.5,0.0
2026-06-29 17:50:14,51,Vikhroli Park Site,,,2026-06-29 23:15:00.0,0.00,2.2,0.0,0.0,1007.5,0.0
2026-06-29 17:50:15,144,Vikhroli Rly. Stn.,,,2026-06-29 22:15:00.0,0.00,158,26.3,93,1005.2,4.8
2026-06-29 17:50:16,52,Vileparle Rly. Stn. West,,,2026-06-29 23:15:00.0,0.00,66.6,24.9,97,1005.7,0.0
2026-06-29 17:50:17,117,Wadala Rly. Stn,,,2026-06-29 23:15:00.0,0.00,41.8,26.6,91,1005.7,4.8
2026-06-29 17:50:18,61,Walkeshwar,,,2026-06-29 23:15:00.0,0.00,80.4,26.3,93,1006.5,0.0
2026-06-29 17:50:19,111,Walkeshwar Temple,,,2026-06-29 23:15:00.0,0.00,63.6,27.1,90,1006.6,3.2
2026-06-29 17:50:20,54,Worli,,,2026-06-29 22:45:00.0,0.00,48,27.6,87,1016.1,0.0
2026-06-29 17:50:20,113,Worli BDD Chawl,,,2026-06-29 23:15:00.0,0.00,45.2,26.7,91,1005.9,1.6
2026-06-29 17:50:21,119,Worli Koliwada,,,2026-06-29 23:15:00.0,0.00,37.8,27.2,85,1005.0,0.0
2026-06-29 17:50:22,116,Worli Police Colony,,,2026-06-29 23:15:00.0,0.00,40.4,27.0,88,1004.5,4.8
2026-06-29 17:50:23,116,Worli Sea Face,,,2026-06-29 23:15:00.0,0.00,40.4,27.0,88,1004.5,4.8
2026-06-29 17:50:24,166,"Yogi Nagar,Borivali (W)",,,2026-04-04 13:30:00.0,0.00,0,32.6,49,1008.4,6.4
